date,hist_regime,vix,vix9d,yield10y,gold,tlt,hyg,copper,oil,eem,xlre,composite_score,flow_regime,skew
2025-07-11,bull_2025,16.4,,,309.14,85.79,80.03,34.51,77.29,48.26,41.57,6,risk_on,144.96
2025-07-14,bull_2025,17.2,,,308.01,85.61,80.09,34.28,75.62,48.33,41.85,6,risk_on,147.0
2025-07-15,bull_2025,17.38,,,306.73,85.01,79.85,34.31,75.26,48.68,41.31,6,risk_on,143.72
2025-07-16,bull_2025,17.16,,,308.26,85.13,80.06,34.18,75.19,48.91,41.76,6,risk_on,146.71
2025-07-17,bull_2025,16.52,,,307.59,85.11,80.14,34.15,76.16,49.19,41.72,6,risk_on,151.12
2025-07-18,bull_2025,16.41,,,308.39,85.24,80.25,34.66,75.93,49.08,41.84,6,risk_on,150.45
2025-07-21,bull_2025,16.65,,,313.13,86.0,80.36,34.94,75.59,49.4,42.0,6,risk_on,154.83
2025-07-22,bull_2025,16.5,,,316.1,86.52,80.5,35.5,75.35,49.43,42.73,6,risk_on,153.44
2025-07-23,bull_2025,15.37,,,312.18,86.04,80.54,36.1,75.28,49.93,42.85,6,risk_on,159.29
2025-07-24,bull_2025,15.39,,,310.27,85.89,80.44,36.17,76.09,49.66,42.79,6,risk_on,159.41
2025-07-25,bull_2025,14.93,,,307.4,86.43,80.49,35.84,74.85,49.51,42.79,7,risk_on,145.57
2025-07-28,bull_2025,15.03,,,305.41,85.87,80.45,34.79,77.17,49.18,42.05,6,risk_on,147.65
2025-07-29,bull_2025,15.98,,,306.25,87.32,80.5,35.0,79.8,49.2,42.75,6,risk_on,149.12
2025-07-30,bull_2025,15.48,,,300.96,86.87,80.33,28.24,81.04,48.84,42.15,5,risk_on,154.08
2025-07-31,bull_2025,16.72,,,302.96,86.92,80.38,27.45,79.59,48.56,41.41,5,risk_on,152.29
2025-08-01,bull_2025,20.38,,,309.11,87.82,79.98,27.57,77.46,48.2,41.29,4,mild_risk_on,155.49
2025-08-04,bull_2025,17.52,,,310.91,88.06,80.25,27.72,76.11,48.7,41.64,5,risk_on,159.31
2025-08-05,bull_2025,17.85,,,311.16,88.33,80.21,27.21,75.02,48.84,41.78,5,risk_on,149.91
2025-08-06,bull_2025,16.77,,,310.5,87.82,80.29,27.46,73.79,49.07,41.43,5,risk_on,149.71
2025-08-07,bull_2025,16.57,,,313.12,87.67,80.21,27.48,73.42,49.48,41.59,5,risk_on,147.03
2025-08-08,bull_2025,15.15,,,313.05,87.29,80.22,27.77,73.3,49.44,41.25,5,risk_on,147.53
2025-08-11,bull_2025,16.25,,,308.55,87.39,80.22,27.69,73.8,49.3,41.01,5,risk_on,148.55
2025-08-12,bull_2025,14.73,,,308.27,86.95,80.4,28.06,72.95,49.9,41.08,6,risk_on,151.45
2025-08-13,bull_2025,14.49,,,309.21,87.67,80.61,27.95,72.46,50.5,41.35,6,risk_on,153.13
2025-08-14,bull_2025,14.83,,,307.25,87.02,80.4,27.99,73.74,49.88,41.06,6,risk_on,150.62
2025-08-15,bull_2025,15.09,,,307.43,86.4,80.46,27.92,72.8,49.94,41.33,5,risk_on,153.79
2025-08-18,bull_2026,14.99,13.79,4.341,306.95,86.15,80.4,27.84,73.17,50.23,40.94,6,risk_on,153.95
2025-08-19,bull_2026,15.57,14.7,4.302,305.27,86.65,80.38,27.57,72.3,49.82,41.67,5,risk_on,153.17
2025-08-20,bull_2026,15.69,15.09,4.296,308.36,86.84,80.35,27.66,73.52,49.75,41.83,5,risk_on,144.56
2025-08-21,bull_2026,16.6,16.37,4.33,307.29,86.41,80.2,27.77,74.13,49.64,41.68,5,risk_on,144.32
2025-08-22,bull_2026,14.22,11.85,4.26,310.58,87.05,80.85,27.77,74.64,50.63,42.34,7,risk_on,146.39
2025-08-25,bull_2026,14.79,13.01,4.275,309.83,86.8,80.69,27.86,75.75,50.34,42.13,7,risk_on,149.99
2025-08-26,bull_2026,14.62,12.91,4.258,312.08,86.75,80.87,27.93,74.05,50.21,42.01,7,risk_on,156.53
2025-08-27,bull_2026,14.85,13.27,4.238,312.71,86.65,80.97,27.66,74.68,49.91,42.19,7,risk_on,150.88
2025-08-28,bull_2026,14.43,11.68,4.207,315.03,87.22,81.01,27.93,75.24,50.1,42.08,7,risk_on,152.5
2025-08-29,bull_2026,15.36,12.72,4.227,318.07,86.6,80.86,28.13,74.84,49.86,42.31,6,risk_on,152.1
2025-09-01,bull_2026,16.12,,4.227,,,,,,,,2,mild_risk_on,
2025-09-02,bull_2026,17.17,16.17,4.277,325.59,85.63,80.39,28.49,76.76,49.82,41.59,5,risk_on,151.48
2025-09-03,bull_2026,16.35,14.45,4.211,328.14,86.57,80.61,28.36,74.83,50.01,41.48,6,risk_on,150.22
2025-09-04,bull_2026,15.3,13.32,4.176,326.69,87.23,80.83,28.08,74.18,49.85,41.76,6,risk_on,153.96
2025-09-05,bull_2026,15.18,12.66,4.086,331.05,88.56,80.87,27.94,72.63,50.45,42.18,6,risk_on,148.16
2025-09-08,bull_2026,15.11,13.5,4.046,334.82,89.74,80.87,28.03,73.04,50.91,41.9,6,risk_on,148.82
2025-09-09,bull_2026,15.04,13.61,4.074,334.06,89.23,80.78,28.13,73.39,51.19,41.88,5,risk_on,150.93
2025-09-10,bull_2026,15.35,14.29,4.032,335.26,89.74,80.84,28.33,74.71,51.54,41.86,5,risk_on,151.92
2025-09-11,bull_2026,14.71,12.99,4.011,334.76,90.34,81.04,28.8,73.0,52.29,42.54,7,risk_on,147.63
2025-09-12,bull_2026,14.76,12.85,4.061,335.42,89.95,80.96,28.6,73.31,52.26,42.35,7,risk_on,149.49
2025-09-15,bull_2026,15.69,14.71,4.034,338.91,90.16,81.19,29.03,74.23,52.64,42.3,5,risk_on,152.11
2025-09-16,bull_2026,16.36,15.79,4.026,339.59,90.35,81.13,28.95,75.67,53.03,42.05,5,risk_on,148.21
2025-09-17,bull_2026,15.72,14.53,4.076,336.97,90.12,81.05,28.42,74.97,53.26,42.03,5,risk_on,146.37
2025-09-18,bull_2026,15.7,13.53,4.104,335.62,89.19,81.23,28.34,74.69,53.13,42.06,6,risk_on,148.19
2025-09-19,bull_2026,15.45,12.41,4.139,339.18,89.02,81.26,28.58,73.52,53.01,41.85,6,risk_on,146.97
2025-09-22,bull_2026,16.1,14.25,4.143,345.05,88.7,81.32,28.62,73.45,53.27,41.67,6,risk_on,145.46
2025-09-23,bull_2026,16.64,14.67,4.12,346.46,89.32,81.26,28.62,75.05,53.3,42.0,6,risk_on,146.53
2025-09-24,bull_2026,16.18,13.39,4.147,343.32,88.98,81.15,29.7,76.39,53.12,41.57,6,risk_on,145.87
2025-09-25,bull_2026,16.74,14.17,4.172,344.75,88.98,80.92,29.51,76.99,52.81,41.47,6,risk_on,145.89
2025-09-26,bull_2026,15.29,12.27,4.187,346.74,88.9,81.08,29.37,77.02,52.71,41.88,6,risk_on,141.51
2025-09-29,bull_2026,16.12,13.51,4.141,352.46,89.63,81.22,30.29,74.59,53.19,41.96,7,risk_on,143.03
2025-09-30,bull_2026,16.28,13.95,4.148,355.47,89.37,81.19,30.0,73.75,53.4,42.13,6,risk_on,143.44
2025-10-01,bull_2026,16.29,13.53,4.106,356.03,89.29,80.96,30.15,73.14,53.82,42.13,7,risk_on,143.68
2025-10-02,bull_2026,16.63,13.79,4.088,354.79,89.55,80.93,30.56,71.54,54.07,41.91,7,risk_on,145.93
2025-10-03,bull_2026,16.65,13.47,4.119,357.64,89.38,80.84,31.32,71.71,54.23,42.08,7,risk_on,144.65
2025-10-06,bull_2026,16.37,13.57,4.162,364.38,88.67,80.86,31.13,72.87,54.48,41.66,7,risk_on,142.5
2025-10-07,bull_2026,17.24,14.99,4.127,366.26,89.18,80.77,31.3,73.2,54.06,41.53,7,risk_on,145.22
2025-10-08,bull_2026,16.3,13.17,4.129,372.3,89.25,80.65,31.38,73.53,54.49,41.32,7,risk_on,145.76
2025-10-09,bull_2026,16.43,13.92,4.148,365.43,89.18,80.42,31.67,72.51,53.93,41.13,7,risk_on,145.34
2025-10-10,bull_2026,21.66,21.7,4.051,369.12,90.62,79.95,30.27,69.39,51.94,40.68,5,risk_on,138.86
2025-10-13,bull_2026,19.03,18.02,4.051,378.09,90.57,80.45,31.59,70.28,53.45,40.91,5,risk_on,142.81
2025-10-14,bull_2026,20.81,20.38,4.022,380.79,90.86,80.54,30.85,69.0,52.97,41.3,5,risk_on,146.48
2025-10-15,bull_2026,20.64,19.28,4.046,387.39,90.66,80.8,30.74,68.99,53.84,41.9,5,risk_on,144.98
2025-10-16,bull_2026,25.31,25.87,3.976,396.45,91.34,80.51,30.84,67.81,54.19,41.77,3,mild_risk_on,147.14
2025-10-17,bull_2026,20.78,19.8,4.007,388.99,91.2,80.72,30.82,67.98,54.18,42.04,5,risk_on,147.63
2025-10-20,bull_2026,18.23,17.35,3.986,403.15,91.55,80.88,31.23,67.83,54.92,42.48,5,risk_on,151.31
2025-10-21,bull_2026,17.87,16.88,3.963,377.24,92.0,80.76,30.54,68.27,54.31,42.35,6,risk_on,149.95
2025-10-22,bull_2026,18.6,18.35,3.953,377.28,92.06,80.68,30.97,70.63,54.26,42.54,5,risk_on,152.85
2025-10-23,bull_2026,17.3,16.62,3.991,378.79,91.43,80.86,31.41,73.29,54.74,42.5,6,risk_on,154.34
2025-10-24,bull_2026,16.37,14.85,3.997,377.52,91.47,81.08,31.59,73.18,55.1,42.65,6,risk_on,153.49
2025-10-27,bull_2026,15.79,14.64,3.997,367.01,91.78,81.28,31.9,73.12,55.71,42.74,6,risk_on,148.5
2025-10-28,bull_2026,16.42,15.63,3.983,364.38,92.02,81.2,31.99,71.39,55.69,41.79,6,risk_on,140.37
2025-10-29,bull_2026,16.92,15.61,4.058,363.0,91.09,80.95,32.2,71.8,56.01,40.65,6,risk_on,139.45
2025-10-30,bull_2026,16.91,14.9,4.093,370.13,90.56,80.8,31.57,71.71,55.43,40.88,7,risk_on,141.15
2025-10-31,bull_2026,17.44,14.71,4.101,368.12,90.29,80.8,31.53,72.56,55.3,40.9,7,risk_on,142.78
2025-11-03,bull_2026,17.17,14.97,4.106,368.78,89.74,80.14,31.28,72.74,55.65,40.83,7,risk_on,141.99
2025-11-04,bull_2026,19.0,17.75,4.089,362.32,89.94,80.15,30.53,71.93,54.63,40.94,5,risk_on,144.01
2025-11-05,bull_2026,18.01,15.87,4.157,366.51,88.96,80.23,30.88,71.03,55.12,40.93,6,risk_on,143.64
2025-11-06,bull_2026,19.5,18.12,4.093,366.07,89.76,80.26,30.83,70.88,54.71,40.73,5,risk_on,143.54
2025-11-07,bull_2026,19.08,17.31,4.093,368.31,89.57,80.33,30.67,71.26,54.55,41.27,5,risk_on,141.27
2025-11-10,bull_2026,17.6,16.04,4.11,378.38,89.55,80.6,31.61,71.68,55.51,41.24,6,risk_on,142.94
2025-11-11,bull_2026,17.28,15.18,4.12,379.87,89.96,80.69,31.34,72.72,55.57,41.7,7,risk_on,143.45
2025-11-12,bull_2026,17.51,15.37,4.065,385.99,90.12,80.53,31.5,69.79,55.58,41.37,7,risk_on,138.57
2025-11-13,bull_2026,20.0,19.17,4.112,382.87,89.38,80.2,31.26,69.85,54.93,40.83,5,risk_on,142.49
2025-11-14,bull_2026,19.83,18.61,4.148,375.96,88.87,80.22,31.32,71.38,54.96,40.95,5,risk_on,137.93
2025-11-17,bull_2026,22.38,22.33,4.133,371.65,89.09,80.09,30.91,71.3,54.31,40.68,3,mild_risk_on,140.9
2025-11-18,bull_2026,24.69,25.18,4.123,374.35,89.06,80.11,30.8,72.5,54.04,40.83,3,mild_risk_on,142.98
2025-11-19,bull_2026,23.66,23.1,4.133,374.96,88.88,80.15,31.13,70.88,53.85,40.51,3,mild_risk_on,143.05
2025-11-20,bull_2026,26.42,26.35,4.106,374.85,89.23,80.1,30.77,70.15,53.11,40.37,3,mild_risk_on,144.96
2025-11-21,bull_2026,23.43,21.51,4.063,374.27,89.5,80.37,31.07,69.3,53.1,40.9,3,mild_risk_on,148.34
2025-11-24,bull_2026,20.52,18.55,4.038,380.2,90.01,80.59,31.11,70.42,53.66,40.96,5,risk_on,148.6
2025-11-25,bull_2026,18.56,15.39,4.002,380.08,90.24,80.87,31.18,69.25,53.85,41.29,6,risk_on,151.68
2025-11-26,bull_2026,17.19,13.33,3.998,383.12,90.64,80.95,31.84,70.04,54.24,41.47,7,risk_on,145.04
2025-11-27,bull_2026,17.21,,3.998,,,,,,,,2,mild_risk_on,
2025-11-28,bull_2026,16.35,13.61,4.017,387.88,90.21,80.99,32.28,71.07,54.32,41.67,7,risk_on,143.0
2025-12-01,bull_2026,17.24,16.55,4.096,389.75,88.77,80.47,32.29,71.06,54.28,41.09,6,risk_on,144.86
2025-12-02,bull_2026,16.59,15.42,4.086,387.24,88.81,80.62,32.14,70.2,54.3,40.99,6,risk_on,144.94
2025-12-03,bull_2026,16.08,14.46,4.057,386.88,89.06,80.69,33.03,70.66,54.34,41.07,7,risk_on,149.23
2025-12-04,bull_2026,15.78,14.3,4.108,387.13,88.58,80.75,32.84,71.39,54.33,41.0,6,risk_on,148.91
2025-12-05,bull_2026,15.41,13.9,4.139,386.44,88.17,80.75,33.35,71.92,54.74,40.99,6,risk_on,148.83
2025-12-08,bull_2026,16.66,16.29,4.172,385.42,87.88,80.55,33.24,70.49,54.62,40.74,6,risk_on,150.63
2025-12-09,bull_2026,16.93,16.3,4.186,387.4,87.97,80.46,32.65,69.86,54.53,40.5,6,risk_on,150.32
2025-12-10,bull_2026,15.77,14.68,4.164,389.05,88.31,80.73,33.07,70.54,55.14,40.58,6,risk_on,147.55
2025-12-11,bull_2026,14.85,12.46,4.141,393.24,88.19,80.72,33.61,69.25,54.88,40.8,8,risk_on,148.32
2025-12-12,bull_2026,15.74,13.48,4.194,395.44,87.34,80.57,32.83,68.81,54.24,40.75,7,risk_on,153.59
2025-12-15,bull_2026,16.5,14.2,4.182,395.8,87.4,80.61,33.15,67.89,54.08,40.91,7,risk_on,161.86
2025-12-16,bull_2026,16.48,13.88,4.149,395.89,87.88,80.66,32.89,66.17,52.98,40.55,7,risk_on,156.99
2025-12-17,bull_2026,17.62,15.75,4.151,399.29,87.8,80.56,33.23,67.98,52.6,40.73,7,risk_on,153.49
2025-12-18,bull_2026,16.87,13.92,4.116,398.57,88.22,80.78,33.26,67.19,53.2,40.48,7,risk_on,155.38
2025-12-19,bull_2026,14.91,10.49,4.151,399.02,87.55,80.36,33.6,68.03,53.72,40.33,8,risk_on,155.87
2025-12-22,bull_2026,14.08,10.5,4.169,408.23,87.36,80.43,33.73,69.73,54.01,40.19,8,risk_on,159.93
2025-12-23,bull_2026,14.0,10.06,4.169,413.64,87.5,80.49,34.15,70.3,54.31,40.18,8,risk_on,160.53
2025-12-24,bull_2026,13.47,9.17,4.136,411.93,88.03,80.64,34.2,70.2,54.42,40.44,8,risk_on,161.3
2025-12-25,bull_2026,,,4.136,,,,,,,,0,neutral,
2025-12-26,bull_2026,13.6,9.65,4.136,416.74,87.74,80.6,35.81,68.48,54.8,40.52,8,risk_on,151.45
2025-12-29,bull_2026,14.2,11.37,4.116,398.6,88.07,80.63,34.18,69.61,54.66,40.63,8,risk_on,150.47
2025-12-30,bull_2026,14.33,11.46,4.13,398.89,87.86,80.71,35.25,69.74,54.88,40.72,8,risk_on,148.33
2025-12-31,bull_2026,14.95,12.0,4.163,396.31,87.16,80.63,34.96,69.16,54.71,40.35,8,risk_on,148.7
2026-01-01,bull_2026,,,4.163,,,,,,,,0,neutral,
2026-01-02,bull_2026,14.51,11.72,4.187,398.28,87.03,80.67,34.98,68.96,56.24,40.38,8,risk_on,141.86
2026-01-05,bull_2026,14.9,12.44,4.165,408.76,87.46,80.88,36.77,70.22,56.86,40.43,8,risk_on,142.45
2026-01-06,bull_2026,14.75,12.13,4.179,413.18,87.28,80.9,37.27,68.51,57.28,40.7,8,risk_on,146.23
2026-01-07,bull_2026,15.38,12.54,4.138,409.23,87.79,80.88,35.91,67.79,56.85,40.14,7,risk_on,143.57
2026-01-08,bull_2026,15.45,12.83,4.183,411.49,87.35,80.94,35.68,70.54,56.87,40.44,7,risk_on,147.08
2026-01-09,bull_2026,14.49,10.86,4.171,414.47,87.93,81.0,36.15,70.78,57.14,40.5,8,risk_on,146.04
2026-01-12,bull_2026,15.12,11.94,4.187,422.23,87.67,81.04,36.88,71.65,57.94,40.62,7,risk_on,149.75
2026-01-13,bull_2026,15.98,12.51,4.171,421.63,87.82,81.04,36.89,73.48,57.51,40.93,7,risk_on,151.6
2026-01-14,bull_2026,16.75,13.18,4.14,425.94,88.33,81.04,37.5,72.61,57.75,41.39,7,risk_on,152.52
2026-01-15,bull_2026,15.84,12.32,4.16,423.33,88.31,81.04,36.77,71.13,58.09,41.7,7,risk_on,151.57
2026-01-16,bull_2026,15.86,12.09,4.231,421.29,87.8,81.09,35.94,71.65,57.87,42.21,7,risk_on,153.59
2026-01-19,bull_2026,18.84,,4.231,,,,,,,,1,neutral,
2026-01-20,bull_2026,20.09,19.93,4.295,437.23,86.65,80.88,35.71,71.86,57.31,41.4,5,risk_on,154.96
2026-01-21,bull_2026,16.9,15.88,4.253,443.6,87.31,81.12,35.68,73.34,58.26,41.55,6,risk_on,144.41
2026-01-22,bull_2026,15.64,14.38,4.249,451.79,87.69,81.18,35.66,71.82,58.7,41.14,6,risk_on,141.31
2026-01-23,bull_2026,16.09,15.0,4.239,458.0,87.93,81.14,36.52,73.95,59.07,41.25,6,risk_on,144.02
2026-01-26,bull_2026,16.15,15.05,4.213,464.7,88.35,81.18,36.54,73.48,59.17,41.22,6,risk_on,148.1
2026-01-27,bull_2026,16.35,14.85,4.223,476.1,87.8,81.17,36.58,75.66,60.34,41.25,6,risk_on,147.25
2026-01-28,bull_2026,16.35,14.54,4.251,494.56,87.6,81.04,36.78,76.62,60.75,40.85,7,risk_on,144.98
2026-01-29,bull_2026,16.88,15.22,4.227,495.9,87.62,81.03,38.71,79.14,60.44,41.37,6,risk_on,143.74
2026-01-30,bull_2026,17.44,15.69,4.241,444.95,87.13,81.12,36.43,79.52,59.1,41.43,7,risk_on,143.65
2026-02-02,bull_2026,16.34,14.45,4.275,427.13,86.55,80.77,35.88,75.33,59.28,40.96,7,risk_on,146.56
2026-02-03,bull_2026,18.0,17.07,4.274,454.29,86.76,80.72,37.48,77.47,59.6,40.81,5,risk_on,143.85
2026-02-04,bull_2026,18.64,18.67,4.275,453.97,86.54,80.62,36.29,77.88,58.8,41.46,5,risk_on,143.16
2026-02-05,bull_2026,21.77,22.29,4.21,441.88,87.48,80.53,35.24,76.69,58.53,41.23,5,risk_on,137.16
2026-02-06,bull_2026,17.76,15.43,4.206,455.46,87.54,80.81,36.24,76.99,60.07,41.99,7,risk_on,140.31
2026-02-09,bull_2026,17.36,14.75,4.198,467.03,87.52,80.92,36.77,78.02,60.51,42.25,7,risk_on,145.23
2026-02-10,bull_2026,17.79,14.94,4.147,462.4,88.53,80.84,36.33,78.03,60.6,42.84,7,risk_on,145.71
2026-02-11,bull_2026,17.65,14.18,4.172,467.63,88.06,80.83,36.8,78.89,61.56,42.8,7,risk_on,143.78
2026-02-12,bull_2026,20.82,19.8,4.104,451.39,89.23,80.79,35.51,76.38,60.86,42.87,5,risk_on,142.5
2026-02-13,bull_2026,20.6,18.77,4.056,462.62,89.72,80.85,35.56,76.22,61.12,43.5,5,risk_on,139.35
2026-02-16,bull_2026,21.2,,4.056,,,,,,,,1,neutral,
2026-02-17,bull_2026,20.29,20.31,4.052,448.2,89.87,80.81,34.94,75.73,60.87,43.94,5,risk_on,140.28
2026-02-18,bull_2026,19.62,19.08,4.079,458.28,89.53,80.91,35.58,79.4,61.19,43.35,5,risk_on,139.17
2026-02-19,bull_2026,20.23,19.87,4.075,459.56,89.62,80.94,35.54,81.19,61.04,43.2,5,risk_on,141.19
2026-02-20,bull_2026,19.09,18.02,4.086,468.62,89.41,81.0,36.17,80.85,62.34,43.56,5,risk_on,145.52
2026-02-23,bull_2026,21.01,21.11,4.029,481.28,89.74,80.87,35.68,80.9,61.65,43.61,5,risk_on,141.43
2026-02-24,bull_2026,19.55,18.6,4.033,474.61,89.9,80.81,36.3,80.76,62.62,43.73,5,risk_on,141.94
2026-02-25,bull_2026,17.93,16.28,4.048,473.42,89.91,80.92,36.78,79.73,63.31,43.44,6,risk_on,146.05
2026-02-26,bull_2026,18.63,16.65,4.048,477.48,90.27,80.85,36.73,79.77,62.71,43.63,6,risk_on,146.57
2026-02-27,bull_2026,19.86,18.59,3.962,483.75,90.82,80.72,36.88,81.95,62.58,43.84,5,risk_on,146.67
2026-03-02,bull_2026,21.44,21.18,4.048,490.0,89.61,80.28,36.39,87.19,61.5,43.92,5,risk_on,151.78
2026-03-03,bull_2026,23.57,24.55,4.056,468.14,89.43,80.12,35.6,90.2,58.42,43.7,3,mild_risk_on,152.83
2026-03-04,bull_2026,21.15,20.6,4.08,471.8,89.15,80.4,35.97,91.56,59.05,43.76,5,risk_on,152.87
2026-03-05,bull_2026,23.75,23.55,4.146,466.13,88.79,80.08,35.58,96.31,57.63,43.34,3,mild_risk_on,153.95
2026-03-06,bull_2026,29.49,30.44,4.133,473.51,88.46,79.69,35.63,108.77,57.32,42.89,2,mild_risk_on,151.8
2026-03-09,bull_2026,25.5,27.85,4.136,472.53,89.23,80.17,35.9,104.33,58.45,42.98,3,mild_risk_on,157.98
2026-03-10,bull_2026,24.93,25.54,4.136,477.86,88.28,80.04,36.08,105.86,58.68,42.92,3,mild_risk_on,154.46
2026-03-11,bull_2026,24.23,24.44,4.208,476.24,87.14,79.86,36.12,108.05,58.83,42.41,3,mild_risk_on,152.44
2026-03-12,bull_2026,27.29,28.98,4.273,466.88,86.97,79.35,35.57,118.39,56.95,42.14,3,mild_risk_on,139.94
2026-03-13,bull_2026,27.19,28.0,4.285,460.84,86.54,79.2,34.82,119.89,56.8,42.25,3,mild_risk_on,137.76
2026-03-16,bull_2026,23.51,24.33,4.22,460.43,87.21,79.45,35.69,115.03,58.38,42.58,3,mild_risk_on,141.49
2026-03-17,bull_2026,22.37,22.36,4.202,459.27,87.45,79.81,35.21,118.84,58.75,42.72,3,mild_risk_on,145.04
2026-03-18,bull_2026,25.09,26.03,4.259,444.74,86.955,79.4,33.65,121.67,57.56,42.02,3,mild_risk_on,136.54
2026-03-19,bull_2026,24.06,24.09,4.281,426.41,87.49,79.66,33.72,117.36,57.62,41.92,3,mild_risk_on,138.26
2026-03-20,bull_2026,26.78,26.95,4.391,413.38,85.83,78.92,32.35,121.43,55.64,40.59,3,mild_risk_on,139.12
2026-03-23,bull_2026,26.15,27.76,4.334,404.04,86.385,79.44,33.53,110.56,57.31,40.62,3,mild_risk_on,142.02
2026-03-24,bull_2026,26.95,28.21,4.392,404.13,86.01,79.17,33.35,114.54,56.52,40.29,3,mild_risk_on,142.63
2026-03-25,bull_2026,25.33,25.26,4.328,416.29,86.84,79.42,33.79,113.39,57.42,40.27,3,mild_risk_on,140.88
2026-03-26,bull_2026,27.44,27.05,4.416,400.64,86.11,78.92,33.33,117.26,55.47,40.29,3,mild_risk_on,143.99
2026-03-27,bull_2026,31.05,30.64,4.44,414.7,85.64,78.72,33.45,124.2,55.2,40.01,2,mild_risk_on,139.0
2026-03-30,bull_2026,30.61,30.57,4.342,414.58,86.78,78.81,33.59,129.83,54.75,40.21,2,mild_risk_on,142.23
2026-03-31,bull_2026,25.25,24.18,4.311,430.29,86.69,79.56,34.43,127.25,56.79,40.83,3,mild_risk_on,145.45
2026-04-01,bull_2026,24.54,23.61,4.319,437.82,86.26,79.37,34.34,124.09,57.23,40.95,3,mild_risk_on,143.77
2026-04-02,bull_2026,23.87,21.71,4.313,429.41,86.79,79.56,34.37,137.92,56.59,41.61,3,mild_risk_on,146.95
2026-04-03,bull_2026,,,4.313,,,,,,,,0,neutral,
2026-04-06,bull_2026,24.17,23.9,4.335,427.65,86.65,79.7,34.3,138.94,57.11,41.76,3,mild_risk_on,147.6
2026-04-07,bull_2026,25.78,27.27,4.343,431.81,86.64,79.72,34.08,138.08,57.31,41.72,3,mild_risk_on,148.45
2026-04-08,bull_2026,21.04,19.16,4.291,434.53,86.92,80.19,35.25,124.58,60.44,42.44,5,risk_on,150.36
2026-04-09,bull_2026,19.49,16.81,4.293,437.91,86.7,80.28,35.21,126.96,60.28,42.73,6,risk_on,143.27
2026-04-10,bull_2026,19.23,16.36,4.317,437.13,86.49,79.96,35.87,124.82,60.56,42.82,6,risk_on,144.18
2026-04-13,bull_2026,19.12,17.33,4.297,435.36,86.75,80.26,36.79,128.47,61.07,43.02,5,risk_on,156.93
2026-04-14,bull_2026,18.36,16.7,4.256,445.09,87.21,80.5,37.26,123.85,62.24,43.43,5,risk_on,149.94
2026-04-15,bull_2026,18.17,16.01,4.282,440.46,86.83,80.46,37.26,122.59,62.2,43.41,6,risk_on,139.23
2026-04-16,bull_2026,17.94,15.46,4.309,440.08,86.28,80.35,36.94,125.84,62.45,43.81,7,risk_on,140.74
2026-04-17,bull_2026,17.48,14.81,4.246,445.93,87.07,80.65,37.29,116.04,63.64,44.48,7,risk_on,141.82
2026-04-20,bull_2026,18.87,17.79,4.25,445.93,87.05,80.65,37.01,121.32,63.18,44.64,5,risk_on,141.9
2026-04-21,bull_2026,19.5,18.68,4.292,429.57,86.57,80.37,36.56,128.25,62.25,43.78,5,risk_on,140.91
2026-04-22,bull_2026,18.92,17.29,4.294,435.26,86.74,80.5,37.6,129.4,63.38,43.46,5,risk_on,140.84
2026-04-23,bull_2026,19.31,18.04,4.323,431.04,86.55,80.37,36.96,134.72,62.35,43.96,5,risk_on,139.59
2026-04-24,bull_2026,18.71,16.71,4.31,433.25,86.71,80.48,36.94,132.4,63.74,43.83,6,risk_on,139.08
2026-04-27,bull_2026,18.02,16.69,4.336,429.89,86.28,80.51,36.93,134.72,63.64,43.49,5,risk_on,139.64
2026-04-28,bull_2026,17.83,16.69,4.354,421.91,86.37,80.4,36.24,139.6,62.99,43.91,6,risk_on,138.16
2026-04-29,bull_2026,18.81,17.61,4.418,417.41,85.7,80.13,35.97,150.63,62.69,43.64,5,risk_on,141.88
2026-04-30,bull_2026,16.89,14.37,4.39,423.66,85.62,80.38,36.53,147.09,63.99,44.4,7,risk_on,143.33
2026-05-01,bull_2026,16.99,14.15,4.378,423.18,85.61,80.06,36.23,142.8,64.13,44.32,7,risk_on,141.38
2026-05-04,bull_2026,18.29,16.6,4.446,414.71,84.96,79.8,35.58,147.61,64.1,44.08,5,risk_on,141.74
2026-05-05,bull_2026,17.38,14.64,4.416,418.27,85.43,79.92,36.33,144.17,65.4,44.17,7,risk_on,138.74
2026-05-06,bull_2026,17.39,14.76,4.356,430.96,86.08,80.16,37.54,133.95,67.49,44.74,7,risk_on,135.42
2026-05-07,bull_2026,17.08,14.56,4.392,431.68,85.65,79.86,37.35,134.97,66.59,44.4,7,risk_on,136.11
2026-05-08,bull_2026,17.19,14.21,4.364,433.77,86.08,80.14,38.27,133.59,67.94,44.41,7,risk_on,138.21
2026-05-11,bull_2026,18.38,16.89,4.41,434.65,85.56,79.98,39.39,138.66,67.89,44.57,5,risk_on,140.21
2026-05-12,bull_2026,17.99,16.34,4.463,432.93,84.99,79.87,40.44,144.3,65.82,44.58,6,risk_on,139.41
2026-05-13,bull_2026,17.87,15.87,4.481,430.5,84.8,79.91,40.27,142.04,67.21,44.21,7,risk_on,141.51
2026-05-14,bull_2026,17.26,15.14,4.461,427.21,84.92,79.85,40.02,143.0,67.38,43.91,7,risk_on,139.32
2026-05-15,bull_2026,18.43,16.37,4.595,417.29,83.66,79.46,38.14,148.23,65.07,43.23,6,risk_on,145.77
